Numero de iteracoes: 12
Erro: 9.51878e-07
Tempo de Resolucao do Problema: 3562.37 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
8.25	0.145768	0.00365421	0.00175336	0.00102081	0.00101909	0.000479568	0.000353831	0.000272267	0.000216229	0.000215152	0.000147689	0.000124405	0.00010637	9.20646e-05	8.05079e-05	7.10303e-05	6.31559e-05	5.654e-05	5.09255e-05	4.61191e-05	
8.5	0.137089	0.00347087	0.00164406	0.000948857	0.000951367	0.000441722	0.000325043	0.000249723	0.000198171	0.000197033	0.000135365	0.000114106	9.76635e-05	8.46373e-05	7.4124e-05	6.5508e-05	5.8353e-05	5.2343e-05	4.72431e-05	4.28769e-05	
8.75	0.129033	0.00329644	0.00154192	0.00088249	0.000888279	0.000407204	0.000298819	0.000229135	0.000181583	0.000180442	0.000123795	0.000104292	8.92221e-05	7.72914e-05	6.76677e-05	5.97842e-05	5.32396e-05	4.77439e-05	4.30813e-05	3.909e-05	
9	0.121546	0.00313655	0.0014519	0.000825963	0.000833704	0.000379518	0.000278361	0.000213503	0.000169319	0.000168052	0.00011568	9.75899e-05	8.36078e-05	7.25335e-05	6.35951e-05	5.62675e-05	5.01793e-05	4.5062e-05	4.07161e-05	3.6992e-05	
9.25	0.114573	0.00298459	0.00136746	0.000773311	0.0007826	0.000353689	0.000259168	0.000198698	0.000157555	0.00015626	0.000107627	9.08009e-05	7.7792e-05	6.74854e-05	5.91639e-05	5.23401e-05	4.66687e-05	4.19006e-05	3.78505e-05	3.43793e-05	
9.5	0.108071	0.00284182	0.00129047	0.000726506	0.000736625	0.000331637	0.00024307	0.000186491	0.000148016	0.000146652	0.000101315	8.55712e-05	7.33906e-05	6.37331e-05	5.59297e-05	4.95255e-05	4.41986e-05	3.97164e-05	3.59059e-05	3.26374e-05	
9.75	0.101999	0.00270609	0.00121818	0.000682769	0.000693531	0.000310886	0.000227798	0.000174777	0.000138735	0.000137378	9.49669e-05	8.02108e-05	6.87888e-05	5.97288e-05	5.24055e-05	4.63937e-05	4.13922e-05	3.71833e-05	3.36051e-05	3.0536e-05	
10	0.0963221	0.0025774	0.00115116	0.000642962	0.000653954	0.000292517	0.000214442	0.000164653	0.000130808	0.000129433	8.96819e-05	7.58084e-05	6.50628e-05	5.65341e-05	4.96361e-05	4.39701e-05	3.92535e-05	3.52822e-05	3.1904e-05	2.90047e-05	
10.25	0.0910082	0.00245492	0.0010882	0.000605742	0.000616857	0.000275212	0.000201759	0.000154938	0.000123108	0.000121765	8.44008e-05	7.134e-05	6.12192e-05	5.31837e-05	4.6683e-05	4.13426e-05	3.68968e-05	3.31535e-05	2.99697e-05	2.72377e-05	
10.5	0.0860291	0.00233827	0.0010292	0.000571287	0.000582299	0.000259467	0.000190311	0.000146239	0.000116271	0.00011494	7.98062e-05	6.74958e-05	5.7952e-05	5.03714e-05	4.42363e-05	3.91941e-05	3.49949e-05	3.14578e-05	2.84481e-05	2.58644e-05	
10.75	0.0813592	0.00222714	0.000973762	0.000539109	0.000549932	0.000244698	0.000179506	0.000137963	0.000109707	0.000108417	7.52981e-05	6.36786e-05	5.46672e-05	4.75076e-05	4.17122e-05	3.69489e-05	3.2982e-05	2.96408e-05	2.67982e-05	2.43584e-05	
11	0.0769753	0.00212084	0.000921273	0.000508813	0.000519348	0.000230877	0.00016943	0.000130277	0.000103642	0.000102377	7.11902e-05	6.0229e-05	5.17257e-05	4.4968e-05	3.94966e-05	3.49984e-05	3.12513e-05	2.80942e-05	2.54073e-05	2.31004e-05	
11.25	0.0728565	0.00201958	0.000872036	0.000480627	0.000490782	0.000218042	0.000160049	0.000123094	9.79442e-05	9.67169e-05	6.72831e-05	5.69242e-05	4.88857e-05	4.24962e-05	3.73222e-05	3.30682e-05	2.95245e-05	2.65391e-05	2.39986e-05	2.18177e-05	
11.5	0.0689827	0.00192168	0.00082453	0.000453347	0.000463119	0.00020548	0.000150831	0.000116013	9.23193e-05	9.11197e-05	6.34277e-05	5.36698e-05	4.60973e-05	4.0078e-05	3.52036e-05	3.11957e-05	2.78567e-05	2.50432e-05	2.26486e-05	2.05925e-05	
11.75	0.0653376	0.00182878	0.00078023	0.000428205	0.00043747	0.00019405	0.000142477	0.000109617	8.72506e-05	8.60652e-05	5.99653e-05	5.07502e-05	4.35978e-05	3.79118e-05	3.33071e-05	2.9521e-05	2.63669e-05	2.37095e-05	2.14481e-05	1.95067e-05	
12	0.0618955	0.00173377	0.000733769	0.000400941	0.00040991	0.000180707	0.000132396	0.000101653	8.07535e-05	7.96126e-05	5.52843e-05	4.67075e-05	4.0057e-05	3.47754e-05	3.05025e-05	2.69927e-05	2.40713e-05	2.16122e-05	1.95211e-05	1.77273e-05	
12.25	0.0569148	0.00157328	0.000652153	0.000350997	0.000360856	0.000154485	0.000112023	8.51812e-05	6.70504e-05	6.62899e-05	4.51223e-05	3.7823e-05	3.21943e-05	2.77487e-05	2.41718e-05	2.12496e-05	1.88303e-05	1.68044e-05	1.50906e-05	1.36279e-05	
12.5	0.0523924	0.00144018	0.000589299	0.000315239	0.000324554	0.000138224	0.000100251	7.63108e-05	6.01746e-05	5.93838e-05	4.07e-05	3.42282e-05	2.92398e-05	2.53001e-05	2.21295e-05	1.95375e-05	1.73897e-05	1.55889e-05	1.40633e-05	1.27589e-05	
12.75	0.0482635	0.00131911	0.000533234	0.000283665	0.00029232	0.000123828	8.97286e-05	6.82601e-05	5.38016e-05	5.30505e-05	3.63501e-05	3.05566e-05	2.60887e-05	2.25582e-05	1.97154e-05	1.739e-05	1.54621e-05	1.38449e-05	1.24743e-05	1.13019e-05	
13	0.0444928	0.00121197	0.000485588	0.00025775	0.00026548	0.000112728	8.18581e-05	6.24193e-05	4.93196e-05	4.85537e-05	3.34854e-05	2.82201e-05	2.4154e-05	2.09365e-05	1.83419e-05	1.62165e-05	1.44516e-05	1.29689e-05	1.17104e-05	1.06322e-05	
13.25	0.0410426	0.00111411	0.000442582	0.000234375	0.000241289	0.000102485	7.44502e-05	5.67848e-05	4.48695e-05	4.41503e-05	3.04407e-05	2.56395e-05	2.19282e-05	1.89892e-05	1.66179e-05	1.46745e-05	1.30605e-05	1.17046e-05	1.05538e-05	9.56822e-06	
13.5	0.0378829	0.00102595	0.000404952	0.000214368	0.000220421	9.40388e-05	6.84554e-05	5.23162e-05	4.1417e-05	4.07131e-05	2.81967e-05	2.37907e-05	2.03816e-05	1.76794e-05	1.54973e-05	1.37075e-05	1.22199e-05	1.0969e-05	9.90632e-06	8.99544e-06	
13.75	0.0349859	0.000945242	0.000370775	0.000196124	0.000201462	8.61118e-05	6.2711e-05	4.79302e-05	3.79367e-05	3.72877e-05	2.57949e-05	2.17459e-05	1.86111e-05	1.61255e-05	1.41179e-05	1.24712e-05	1.11027e-05	9.95233e-06	8.97554e-06	8.13876e-06	
14	0.0323275	0.000871843	0.000340356	0.000180124	0.00018476	7.93379e-05	5.78741e-05	4.43001e-05	3.51129e-05	3.44906e-05	2.39384e-05	2.02082e-05	1.73187e-05	1.50267e-05	1.31745e-05	1.16547e-05	1.03909e-05	9.32796e-06	8.42477e-06	7.65042e-06	
14.25	0.0298858	0.000804542	0.000312636	0.000165461	0.000169525	7.29536e-05	5.32288e-05	4.0739e-05	3.2277e-05	3.1708e-05	2.19717e-05	1.85304e-05	1.58638e-05	1.37482e-05	1.20385e-05	1.06358e-05	9.46968e-06	8.48925e-06	7.65662e-06	6.94324e-06	
