Numero de iteracoes: 13
Erro: 2.54018e-07
Tempo de Resolucao do Problema: 223.227 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
4.4	3.51068	0.052868	0.0271325	0.0168829	0.0160931	0.00875498	0.00674114	0.00537783	0.00440583	0.00432373	0.00316	0.00272096	0.00237266	0.00209046	0.0018581	0.0016642	0.00150049	0.00136089	0.00124079	0.00113663	
4.5	3.43698	0.0523475	0.026793	0.0166416	0.0158807	0.00861011	0.00662344	0.00527992	0.0043229	0.00424327	0.00309767	0.00266628	0.00232425	0.00204728	0.00181932	0.00162916	0.00146867	0.00133186	0.00121418	0.00111216	
4.6	3.3529	0.0517816	0.0264213	0.0163768	0.0156475	0.00845103	0.00649412	0.0051722	0.00423147	0.00415465	0.00302862	0.00260555	0.00227035	0.00199908	0.00177593	0.00158987	0.00143292	0.00129918	0.00118418	0.00108451	
4.7	3.25751	0.051177	0.0260191	0.0160886	0.0153934	0.00827729	0.00635283	0.00505443	0.00413139	0.00405762	0.00295271	0.00253862	0.00221078	0.00194563	0.00172768	0.00154606	0.00139295	0.00126255	0.00115049	0.00105342	
4.8	3.14974	0.0505432	0.0255889	0.0157768	0.0151186	0.00808716	0.00619799	0.0049253	0.00402164	0.00395101	0.00286935	0.00246501	0.00214513	0.00188658	0.00167417	0.00149728	0.00134822	0.00122134	0.00111235	0.00101798	
4.9	3.02833	0.0498933	0.0251345	0.0154402	0.0148229	0.00787567	0.00602429	0.00477959	0.00389739	0.00383007	0.00277487	0.00238176	0.00207111	0.00182029	0.00161442	0.00144311	0.00129887	0.00117617	0.00107085	0.000979708	
5	2.89188	0.0492452	0.0246616	0.0150763	0.014506	0.00762991	0.00581579	0.00459914	0.00373876	0.00367746	0.00264698	0.00226597	0.00196541	0.00172315	0.00152464	0.00135972	0.00122108	0.00110332	0.00100239	0.000915166	
5.1	2.72158	0.0481395	0.0238822	0.0144861	0.0139954	0.0072384	0.00548571	0.00431506	0.00349036	0.00344061	0.00244878	0.00208738	0.00180315	0.00157474	0.00138811	0.0012335	0.00110388	0.000994071	0.000900189	0.000819266	
5.2	2.57104	0.0470708	0.0231706	0.0139732	0.0135429	0.00692743	0.00523373	0.00410623	0.00331421	0.00326941	0.00231747	0.00197274	0.00170214	0.00148506	0.00130796	0.00116146	0.0010388	0.00093501	0.000846373	0.000770051	
5.3	2.43757	0.0460469	0.0225132	0.0135115	0.0131318	0.0066563	0.00501585	0.00392653	0.00316296	0.00312246	0.00220452	0.0018738	0.00161457	0.00140688	0.00123765	0.00109781	0.000980853	0.000882	0.000797657	0.000725101	
5.4	2.31885	0.0450717	0.0219014	0.0130873	0.0127526	0.00641044	0.004819	0.00376474	0.00302732	0.00299048	0.00210423	0.00178651	0.00153786	0.00133895	0.00117709	0.00104351	0.000931919	0.000837705	0.000757402	0.000688384	
5.5	2.21292	0.0441465	0.0213293	0.0126934	0.0123998	0.00618417	0.00463863	0.00361724	0.00290431	0.00287049	0.00201427	0.00170862	0.00146974	0.00127887	0.00112371	0.000995779	0.000888987	0.000798882	0.000722125	0.000656186	
5.6	2.11809	0.0432709	0.0207927	0.0123257	0.0120696	0.0059748	0.00447259	0.00348217	0.00279226	0.00276091	0.00193308	0.00163861	0.00140873	0.00122522	0.00107619	0.000953397	0.000850962	0.000764583	0.000691038	0.000627886	
5.7	2.03292	0.0424435	0.0202885	0.0119814	0.0117598	0.00578068	0.00431946	0.00335824	0.00268992	0.0026606	0.00185948	0.00157534	0.00135375	0.00117701	0.00103357	0.000915461	0.000816982	0.000733975	0.000663326	0.000602679	
5.8	1.9562	0.0416624	0.019814	0.0116588	0.0114685	0.00560053	0.00417807	0.00324433	0.00259624	0.00256858	0.00179254	0.00151795	0.00130399	0.00113347	0.00099515	0.000881314	0.000786436	0.000706493	0.000638469	0.00058009	
5.9	1.88686	0.0409251	0.0193672	0.0113561	0.0111943	0.00543324	0.00404739	0.00313949	0.00251032	0.00248404	0.00173148	0.00146573	0.00125881	0.00109399	0.00096037	0.000850441	0.000758848	0.000681693	0.000616055	0.000559731	
6	1.82402	0.0402291	0.0189462	0.0110721	0.0109362	0.00527779	0.00392651	0.00304287	0.0024314	0.00240623	0.00167566	0.00141809	0.00121766	0.00105809	0.000928778	0.000822425	0.000733834	0.000659221	0.000595755	0.000541301	
6.1	1.76689	0.039572	0.0185493	0.0108055	0.0106929	0.00513325	0.00381456	0.00295371	0.00235878	0.00233454	0.00162452	0.00137452	0.00118009	0.00102535	0.000899994	0.000796921	0.000711078	0.000638788	0.000577303	0.000524552	
6.2	1.71483	0.0389514	0.0181749	0.0105552	0.0104636	0.00499874	0.00371078	0.00287132	0.00229185	0.00226837	0.00157758	0.00133459	0.0011457	0.000995419	0.0008737	0.000773638	0.000690313	0.00062015	0.000560477	0.000509282	
6.3	1.66726	0.0383649	0.0178216	0.01032	0.0102474	0.00487347	0.00361448	0.00279509	0.00223009	0.00220723	0.00153441	0.00129792	0.00111415	0.000967987	0.000849621	0.000752328	0.000671315	0.000603103	0.000545091	0.00049532	
6.4	1.62369	0.0378105	0.0174881	0.0100991	0.0100434	0.0047567	0.00352503	0.00272449	0.00217302	0.00215066	0.00149465	0.00126419	0.00108516	0.000942796	0.000827522	0.000732779	0.000653893	0.000587473	0.000530984	0.000482521	
6.5	1.5837	0.0372861	0.0171732	0.00989136	0.00985085	0.00464778	0.00344186	0.00265902	0.00212021	0.00209826	0.00145796	0.00123311	0.00105847	0.000919619	0.0008072	0.000714807	0.000637881	0.00057311	0.000518023	0.000470761	
6.6	1.54694	0.0367899	0.0168758	0.00969599	0.0096691	0.00454609	0.00336445	0.00259823	0.00207129	0.00204967	0.00142407	0.00120443	0.00103386	0.000898258	0.000788478	0.000698256	0.000623136	0.000559885	0.00050609	0.000459934	
6.7	1.51308	0.0363203	0.0165948	0.00951216	0.00949744	0.00445107	0.00329233	0.00254175	0.00202591	0.00200455	0.00139272	0.00117792	0.00101113	0.000878541	0.000771202	0.000682987	0.000609537	0.000547689	0.000495085	0.000449949	
6.8	1.48187	0.0358757	0.0163291	0.00933912	0.00933525	0.00436221	0.00322509	0.0024892	0.00198378	0.00196263	0.00136367	0.00115338	0.000990105	0.000860314	0.000755239	0.000668881	0.000596975	0.000536424	0.000484921	0.000440727	
6.9	1.45306	0.0354548	0.016078	0.00917615	0.00918195	0.00427906	0.00316235	0.00244028	0.00194463	0.00192362	0.00133674	0.00113065	0.000970641	0.000843446	0.00074047	0.000655833	0.000585357	0.000526007	0.000475522	0.0004322	
