Numero de iteracoes: 12
Erro: 9.4958e-07
Tempo de Resolucao do Problema: 889.744 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
15.5	0.0203102	0.000542111	0.000207433	0.000110146	0.000112151	4.89168e-05	3.57903e-05	2.74461e-05	2.17777e-05	2.13732e-05	1.48574e-05	1.2544e-05	1.07502e-05	9.32622e-06	8.17512e-06	7.23033e-06	6.44466e-06	5.78388e-06	5.22252e-06	4.74137e-06	
15.75	0.018821	0.00050133	0.000191444	0.000101754	0.000103462	4.52607e-05	3.31368e-05	2.54244e-05	2.01824e-05	1.97993e-05	1.37779e-05	1.16357e-05	9.97387e-06	8.65404e-06	7.58656e-06	6.70993e-06	5.98054e-06	5.36675e-06	4.84501e-06	4.39756e-06	
16	0.0174437	0.000461908	0.000175464	9.30304e-05	9.45475e-05	4.11779e-05	3.0084e-05	2.30354e-05	1.82514e-05	1.78937e-05	1.24154e-05	1.04698e-05	8.96227e-06	7.76668e-06	6.80102e-06	6.00912e-06	5.35113e-06	4.79819e-06	4.32881e-06	3.92682e-06	
16.25	0.0155912	0.000402263	0.000149669	7.81249e-05	7.98247e-05	3.36484e-05	2.42915e-05	1.83939e-05	1.44223e-05	1.41857e-05	9.62301e-06	8.04397e-06	6.82825e-06	5.87004e-06	5.10071e-06	4.47344e-06	3.95512e-06	3.52183e-06	3.15591e-06	2.84405e-06	
16.5	0.01395	0.000354083	0.000130543	6.79508e-05	6.93962e-05	2.92793e-05	2.11914e-05	1.61043e-05	1.26833e-05	1.24389e-05	8.55301e-06	7.1935e-06	6.14585e-06	5.31902e-06	4.65406e-06	4.11081e-06	3.66091e-06	3.28388e-06	2.96461e-06	2.69173e-06	
16.75	0.0124898	0.000312117	0.00011415	5.92788e-05	6.04867e-05	2.55056e-05	1.84636e-05	1.40332e-05	1.10515e-05	1.08301e-05	7.44274e-06	6.25323e-06	5.33472e-06	4.60841e-06	4.02318e-06	3.54422e-06	3.14689e-06	2.8134e-06	2.53062e-06	2.28863e-06	
17	0.01119	0.000276244	0.000100676	5.237e-05	5.33097e-05	2.26544e-05	1.64526e-05	1.25445e-05	9.90982e-06	9.69681e-06	6.7135e-06	5.65742e-06	4.84088e-06	4.1945e-06	3.67324e-06	3.24634e-06	2.89204e-06	2.59457e-06	2.34228e-06	2.12638e-06	
17.25	0.0100314	0.000244813	8.89312e-05	4.63031e-05	4.70421e-05	2.00645e-05	1.45804e-05	1.11178e-05	8.77923e-06	8.5902e-06	5.93463e-06	4.99348e-06	4.26495e-06	3.68768e-06	3.22178e-06	2.83995e-06	2.52286e-06	2.25648e-06	2.03045e-06	1.83691e-06	
17.5	0.00899788	0.000217466	7.89383e-05	4.12152e-05	4.17693e-05	1.79443e-05	1.30679e-05	9.98388e-06	7.89831e-06	7.72265e-06	5.35899e-06	4.51815e-06	3.8672e-06	3.35144e-06	2.93525e-06	2.59425e-06	2.31117e-06	2.07346e-06	1.87183e-06	1.69928e-06	
17.75	0.00807503	0.000193404	7.0157e-05	3.67004e-05	3.71216e-05	1.60064e-05	1.16593e-05	8.9053e-06	7.04028e-06	6.88544e-06	4.76547e-06	4.01154e-06	3.42741e-06	2.96427e-06	2.59028e-06	2.28366e-06	2.02894e-06	1.8149e-06	1.63322e-06	1.47764e-06	
18	0.00725036	0.000172252	6.25202e-05	3.27919e-05	3.31001e-05	1.43476e-05	1.04645e-05	8.00211e-06	6.33382e-06	6.19173e-06	4.29918e-06	3.62495e-06	3.10282e-06	2.68905e-06	2.35513e-06	2.08155e-06	1.85443e-06	1.66373e-06	1.502e-06	1.3636e-06	
18.25	0.00651288	0.000153572	5.57921e-05	2.93296e-05	2.9553e-05	1.28539e-05	9.37654e-06	7.16822e-06	5.67039e-06	5.54479e-06	3.84092e-06	3.23407e-06	2.7637e-06	2.39062e-06	2.08928e-06	1.84216e-06	1.63681e-06	1.46422e-06	1.3177e-06	1.19219e-06	
18.5	0.00585287	0.000137011	4.98233e-05	2.6243e-05	2.6402e-05	1.15201e-05	8.40887e-06	6.43249e-06	5.09214e-06	4.97774e-06	3.45626e-06	2.91407e-06	2.49417e-06	2.16142e-06	1.89291e-06	1.67294e-06	1.49035e-06	1.33707e-06	1.20708e-06	1.09587e-06	
18.75	0.0052618	0.000122354	4.45866e-05	2.35474e-05	2.36479e-05	1.03604e-05	7.56619e-06	5.78861e-06	4.58158e-06	4.47946e-06	3.10581e-06	2.61593e-06	2.23607e-06	1.93468e-06	1.69117e-06	1.49141e-06	1.32537e-06	1.18578e-06	1.06724e-06	9.65663e-07	
19	0.00473205	0.000109188	3.98034e-05	2.10393e-05	2.11056e-05	9.25596e-06	6.75939e-06	5.17146e-06	4.09378e-06	4.00158e-06	2.77772e-06	2.34152e-06	2.0037e-06	1.73601e-06	1.52002e-06	1.34311e-06	1.19629e-06	1.07307e-06	9.68602e-07	8.79248e-07	
19.25	0.00425697	9.75711e-05	3.56794e-05	1.89247e-05	1.89419e-05	8.36164e-06	6.11622e-06	4.68526e-06	3.71232e-06	3.62786e-06	2.52093e-06	2.12494e-06	1.81763e-06	1.57364e-06	1.37637e-06	1.21445e-06	1.07979e-06	9.66508e-07	8.70261e-07	7.87751e-07	
19.5	0.00383024	8.67473e-05	3.16423e-05	1.67573e-05	1.67608e-05	7.37764e-06	5.38927e-06	4.12348e-06	3.26391e-06	3.18855e-06	2.21322e-06	1.865e-06	1.59522e-06	1.38141e-06	1.20888e-06	1.06755e-06	9.50279e-07	8.51862e-07	7.68444e-07	6.97113e-07	
19.75	0.00344723	7.73854e-05	2.83282e-05	1.50767e-05	1.5024e-05	6.70113e-06	4.91882e-06	3.78106e-06	3.0061e-06	2.93056e-06	2.05438e-06	1.73719e-06	1.49051e-06	1.29421e-06	1.13517e-06	1.00433e-06	8.95286e-07	8.03363e-07	7.25094e-07	6.57855e-07	
20	0.00309931	6.68176e-05	2.38747e-05	1.2462e-05	1.24587e-05	5.36101e-06	3.88415e-06	2.9506e-06	2.32077e-06	2.2573e-06	1.55574e-06	1.30515e-06	1.11177e-06	9.59117e-07	8.3641e-07	7.3627e-07	6.53466e-07	5.84211e-07	5.25703e-07	4.75831e-07	
