Numero de iteracoes: 24
Erro: 9.44707e-07
Tempo de Resolucao do Problema: 6449.18 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19
1.11429	0.162065	0.0163849	0.0125923	0.0130712	0.0138567	0.0151394	0.011191	0.0125492	0.0145955	0.0178442	0.0233891	0.0334369	0.0177048	0.0173816	0.0140383	0.00495211	0.00154207	0.000134602	2.36559e-05	
1.14286	0.158458	0.0161953	0.0124529	0.0129328	0.0137174	0.014996	0.0110903	0.0124412	0.0144751	0.0177023	0.0232081	0.0331832	0.0176361	0.0173259	0.0140011	0.00494375	0.00153958	0.000134408	2.36212e-05	
1.17143	0.154951	0.0160059	0.0123133	0.012794	0.0135774	0.0148515	0.0109887	0.0123319	0.014353	0.0175581	0.0230237	0.0329242	0.0175621	0.0172645	0.013959	0.00493341	0.00153647	0.000134158	2.35768e-05	
1.2	0.151539	0.0158169	0.0121737	0.012655	0.0134369	0.0147061	0.0108862	0.0122214	0.0142293	0.0174118	0.0228362	0.0326604	0.0174832	0.0171976	0.0139121	0.0049212	0.00153276	0.000133855	2.3523e-05	
1.22857	0.148219	0.0156283	0.0120343	0.0125158	0.013296	0.01456	0.0107829	0.01211	0.0141043	0.0172636	0.022646	0.0323923	0.0173995	0.0171257	0.0138607	0.0049072	0.00152849	0.000133501	2.34604e-05	
1.25714	0.144988	0.0154403	0.0118951	0.0123767	0.0131549	0.0144133	0.010679	0.0119976	0.013978	0.0171137	0.0224533	0.0321203	0.0173114	0.017049	0.013805	0.00489152	0.00152368	0.0001331	2.33895e-05	
1.28571	0.141843	0.015253	0.0117562	0.0122377	0.0130136	0.0142661	0.0105746	0.0118845	0.0138507	0.0169623	0.0222584	0.0318447	0.0172191	0.0169678	0.0137453	0.00487423	0.00151836	0.000132653	2.33106e-05	
1.31429	0.13878	0.0150666	0.0116177	0.012099	0.0128723	0.0141187	0.0104698	0.0117707	0.0137224	0.0168095	0.0220615	0.0315659	0.0171229	0.0168823	0.0136819	0.00485543	0.00151257	0.000132164	2.32242e-05	
1.34286	0.135797	0.014881	0.0114797	0.0119605	0.0127311	0.013971	0.0103646	0.0116565	0.0135933	0.0166556	0.0218628	0.0312843	0.0170231	0.0167927	0.0136148	0.00483519	0.00150632	0.000131635	2.31308e-05	
1.37143	0.132891	0.0146964	0.0113423	0.0118223	0.0125901	0.0138232	0.0102592	0.0115417	0.0134636	0.0165006	0.0216626	0.0310002	0.0169198	0.0166994	0.0135443	0.00481359	0.00149964	0.000131067	2.30306e-05	
1.4	0.13006	0.0145128	0.0112055	0.0116847	0.0124492	0.0136753	0.0101537	0.0114267	0.0133333	0.0163448	0.021461	0.0307138	0.0168133	0.0166025	0.0134707	0.00479071	0.00149256	0.000130463	2.29241e-05	
1.42857	0.127301	0.0143304	0.0110693	0.0115475	0.0123087	0.0135276	0.010048	0.0113114	0.0132025	0.0161882	0.0212583	0.0304256	0.0167037	0.0165023	0.013394	0.00476662	0.00148509	0.000129825	2.28116e-05	
1.45714	0.124611	0.0141492	0.010934	0.0114109	0.0121686	0.0133801	0.00994232	0.0111959	0.0130714	0.016031	0.0210546	0.0301357	0.0165913	0.0163989	0.0133146	0.00474139	0.00147727	0.000129154	2.26935e-05	
1.48571	0.121989	0.0139693	0.0107993	0.011275	0.012029	0.0132328	0.00983667	0.0110803	0.01294	0.0158734	0.0208501	0.0298443	0.0164764	0.0162926	0.0132324	0.00471509	0.0014691	0.000128454	2.25701e-05	
1.51429	0.119432	0.0137906	0.0106656	0.0111398	0.0118899	0.0130859	0.00973113	0.0109647	0.0128085	0.0157153	0.0206449	0.0295519	0.0163589	0.0161835	0.0131479	0.00468777	0.00146062	0.000127725	2.24416e-05	
1.54286	0.116939	0.0136134	0.0105327	0.0110053	0.0117514	0.0129394	0.00962575	0.0108492	0.0126769	0.015557	0.0204392	0.0292585	0.0162392	0.0160719	0.013061	0.0046595	0.00145183	0.000126969	2.23085e-05	
1.57143	0.114506	0.0134375	0.0104007	0.0108716	0.0116136	0.0127934	0.00952058	0.0107337	0.0125452	0.0153985	0.0202332	0.0289644	0.0161174	0.0159579	0.0129719	0.00463033	0.00144277	0.000126188	2.21709e-05	
1.6	0.112133	0.0132631	0.0102697	0.0107387	0.0114764	0.0126479	0.00941568	0.0106185	0.0124136	0.01524	0.0200269	0.0286698	0.0159936	0.0158416	0.0128808	0.00460034	0.00143344	0.000125383	2.20293e-05	
1.62857	0.109818	0.0130902	0.0101397	0.0106067	0.01134	0.012503	0.00931109	0.0105034	0.0122822	0.0150815	0.0198206	0.0283748	0.0158681	0.0157233	0.0127878	0.00456955	0.00142386	0.000124556	2.18837e-05	
1.65714	0.107558	0.0129187	0.0100107	0.0104756	0.0112044	0.0123588	0.00920685	0.0103887	0.012151	0.0149231	0.0196142	0.0280798	0.0157409	0.0156031	0.0126931	0.00453804	0.00141406	0.000123709	2.17345e-05	
1.68571	0.105353	0.0127489	0.00988271	0.0103455	0.0110696	0.0122152	0.00910302	0.0102743	0.01202	0.0147649	0.019408	0.0277847	0.0156122	0.0154811	0.0125968	0.00450585	0.00140404	0.000122842	2.1582e-05	
1.71429	0.1032	0.0125805	0.00975581	0.0102163	0.0109356	0.0120724	0.00899961	0.0101602	0.0118893	0.014607	0.019202	0.0274899	0.0154821	0.0153575	0.0124989	0.00447302	0.00139382	0.000121957	2.14263e-05	
1.74286	0.101098	0.0124138	0.00963001	0.0100881	0.0108026	0.0119304	0.00889668	0.0100466	0.0117591	0.0144494	0.0189964	0.0271954	0.0153508	0.0152324	0.0123997	0.0044396	0.00138341	0.000121056	2.12677e-05	
1.77143	0.0990461	0.0122487	0.00950532	0.00996095	0.0106705	0.0117893	0.00879425	0.00993349	0.0116292	0.0142923	0.0187912	0.0269014	0.0152184	0.0151059	0.0122992	0.00440564	0.00137284	0.000120139	2.11064e-05	
1.8	0.0970418	0.0120853	0.00938175	0.00983483	0.0105393	0.011649	0.00869236	0.00982084	0.0114998	0.0141356	0.0185865	0.026608	0.015085	0.0149783	0.0121976	0.00437118	0.0013621	0.000119208	2.09426e-05	
1.82857	0.0950843	0.0119234	0.00925932	0.00970977	0.0104091	0.0115096	0.00859103	0.00970873	0.011371	0.0139794	0.0183823	0.0263154	0.0149506	0.0148495	0.0120949	0.00433625	0.00135122	0.000118264	2.07765e-05	
1.85714	0.0931721	0.0117632	0.00913805	0.0095858	0.01028	0.0113712	0.00849028	0.00959719	0.0112427	0.0138238	0.0181789	0.0260236	0.0148155	0.0147197	0.0119913	0.00430089	0.0013402	0.000117308	2.06083e-05	
1.88571	0.091304	0.0116047	0.00901795	0.00946292	0.0101518	0.0112337	0.00839016	0.00948625	0.011115	0.0136689	0.0179762	0.0257328	0.0146797	0.014589	0.0118868	0.00426515	0.00132907	0.00011634	2.04382e-05	
1.91429	0.0894788	0.0114479	0.00889903	0.00934116	0.0100247	0.0110972	0.00829067	0.00937593	0.010988	0.0135146	0.0177743	0.0254431	0.0145433	0.0144575	0.0117815	0.00422906	0.00131782	0.000115363	2.02663e-05	
1.94286	0.0876953	0.0112927	0.00878129	0.00922052	0.00989871	0.0109617	0.00819184	0.00926628	0.0108616	0.0133611	0.0175733	0.0251546	0.0144064	0.0143253	0.0116756	0.00419265	0.00130647	0.000114377	2.00928e-05	
1.97143	0.0859522	0.0111392	0.00866475	0.00910101	0.00977377	0.0108273	0.00809369	0.0091573	0.0107359	0.0132083	0.0173733	0.0248674	0.0142691	0.0141925	0.011569	0.00415595	0.00129503	0.000113382	1.99178e-05	
2	0.0842487	0.0109875	0.00854941	0.00898265	0.00964993	0.0106939	0.00799624	0.00904904	0.010611	0.0130564	0.0171742	0.0245815	0.0141314	0.0140592	0.0114619	0.00411899	0.00128351	0.00011238	1.97416e-05	
2.02857	0.0825834	0.0108374	0.00843527	0.00886545	0.00952719	0.0105616	0.0078995	0.00894149	0.0104869	0.0129053	0.0169762	0.0242971	0.0139936	0.0139255	0.0113544	0.0040818	0.00127192	0.000111371	1.95642e-05	
2.05714	0.0809555	0.0106889	0.00832234	0.0087494	0.00940558	0.0104304	0.00780349	0.00883469	0.0103635	0.0127551	0.0167793	0.0240142	0.0138555	0.0137915	0.0112465	0.00404442	0.00126027	0.000110357	1.93859e-05	
2.08571	0.0793639	0.0105422	0.00821062	0.00863453	0.00928509	0.0103003	0.00770823	0.00872866	0.0102409	0.0126058	0.0165835	0.0237329	0.0137173	0.0136571	0.0111383	0.00400687	0.00124856	0.000109337	1.92066e-05	
2.11429	0.0778077	0.0103972	0.00810011	0.00852082	0.00916575	0.0101713	0.00761372	0.00862341	0.0101192	0.0124575	0.016389	0.0234533	0.0135792	0.0135226	0.0110299	0.00396917	0.0012368	0.000108313	1.90266e-05	
2.14286	0.0762859	0.0102538	0.00799081	0.00840829	0.00904755	0.0100434	0.00751998	0.00851895	0.00999833	0.0123101	0.0161956	0.0231754	0.013441	0.013388	0.0109212	0.00393134	0.00122501	0.000107286	1.8846e-05	
2.17143	0.0747976	0.0101122	0.00788273	0.00829693	0.00893051	0.00991675	0.00742702	0.00841531	0.00987835	0.0121638	0.0160036	0.0228993	0.013303	0.0132534	0.0108125	0.00389343	0.00121319	0.000106256	1.86649e-05	
2.2	0.073342	0.00997217	0.00777585	0.00818676	0.00881462	0.00979121	0.00733485	0.00831249	0.00975925	0.0120185	0.0158128	0.022625	0.0131651	0.0131187	0.0107037	0.00385543	0.00120134	0.000105223	1.84833e-05	
2.22857	0.0719181	0.00983384	0.00767019	0.00807776	0.0086999	0.00966684	0.00724347	0.0082105	0.00964107	0.0118742	0.0156234	0.0223527	0.0130274	0.0129842	0.0105949	0.00381738	0.00118948	0.000104189	1.83015e-05	
