Numero de iteracoes: 17
Erro: 1.3286e-07
Tempo de Resolucao do Problema: 340.205 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
9.4	0.00151528	0.00175008	0.00179209	0.00178324	0.00282234	0.00168019	0.0016589	0.00165114	0.00166093	0.00219711	0.00170273	0.00177166	0.00187784	0.00203982	0.00229449	0.00272695	0.00358934	0.068348	0	0	
9.6	0.00136221	0.00150034	0.00146774	0.00139728	0.00225531	0.00119984	0.00113446	0.00108233	0.00104478	0.00140122	0.000981368	0.000979094	0.000994781	0.00103511	0.00111396	0.00126393	0.00158238	-0.00783291	0	0	
9.8	0.0012352	0.00129507	0.00120789	0.00110018	0.00181029	0.000864632	0.000786424	0.000723425	0.000675117	0.000914407	0.000592303	0.000573986	0.000567751	0.000576545	0.000607122	0.000675978	0.000833075	0.0210413	0	0	
10	0.00112784	0.00112667	0.00100513	0.000879064	0.00147188	0.000633966	0.00055371	0.00048911	0.000438401	0.000601798	0.000351092	0.000325002	0.000306438	0.000295806	0.000294981	0.000309352	0.000356153	-0.00867603	0	0	
10.2	0.00103451	0.00098491	0.00084056	0.000705024	0.00120206	0.000464249	0.000388862	0.000330005	0.000284987	0.000395526	0.000211625	0.000190105	0.00017479	0.000165532	0.000163177	0.000170783	0.000198662	0.00928897	0	0	
10.4	0.000952528	0.000865432	0.000707792	0.000570695	0.000989494	0.000345562	0.000278666	0.000227873	0.000189779	0.000266491	0.000129461	0.000111258	9.74078e-05	8.72471e-05	8.05582e-05	7.78767e-05	8.1939e-05	-0.00569579	0	0	
10.6	0.000879518	0.000763131	0.000598129	0.000463277	0.00081722	0.000256225	0.000197825	0.000154878	0.000123654	0.000175938	7.68332e-05	6.34837e-05	5.37709e-05	4.70572e-05	4.30887e-05	4.22078e-05	4.64023e-05	0.0048373	0	0	
10.8	0.000814174	0.000675383	0.000507871	0.000378546	0.000678683	0.000192689	0.000143468	0.000108597	8.41062e-05	0.00012077	4.89878e-05	3.92815e-05	3.21871e-05	2.70472e-05	2.3453e-05	2.12581e-05	2.08497e-05	-0.00340245	0	0	
11	0.000755235	0.000599281	0.000432347	0.000309942	0.000564989	0.000144193	0.000102697	7.42097e-05	5.47767e-05	7.99223e-05	2.81377e-05	2.11111e-05	1.61428e-05	1.26826e-05	1.03869e-05	9.10412e-06	9.006e-06	0.00268162	0	0	
11.2	0.000701913	0.00053319	0.000369352	0.000255037	0.0004723	0.00010926	7.51327e-05	5.26573e-05	3.79696e-05	5.57342e-05	1.89918e-05	1.43617e-05	1.12271e-05	9.12869e-06	7.7854e-06	7.07401e-06	7.13507e-06	-0.00197808	0	0	
11.4	0.000653416	0.000475332	0.000316151	0.000210167	0.00039553	8.23245e-05	5.41199e-05	3.6114e-05	2.46543e-05	3.68957e-05	1.03161e-05	6.86543e-06	4.50717e-06	2.86732e-06	1.69671e-06	8.10914e-07	1.0105e-08	0.00151944	0	0	
11.6	0.000609205	0.000424631	0.000271346	0.000173874	0.000332316	6.274e-05	3.98609e-05	2.58777e-05	1.73978e-05	2.60962e-05	7.54381e-06	5.47494e-06	4.22051e-06	3.50221e-06	3.16741e-06	3.17541e-06	3.68718e-06	-0.00113967	0	0	
11.8	0.000568743	0.000379938	0.000233249	0.000144009	0.0002796	4.75237e-05	2.88494e-05	1.77851e-05	1.12341e-05	1.72479e-05	3.75129e-06	2.11092e-06	1.01607e-06	2.38329e-07	-3.76687e-07	-9.67439e-07	-1.76885e-06	0.000867449	0	0	
